numeric__RAM_GB,numeric__Storage_GB,numeric__Battery_mAh,numeric__Charging_W,numeric__Screen_Size_Inches,numeric__Resolution_Width,numeric__Resolution_Height,numeric__Refresh_Rate_Hz,numeric__Rear_Camera_MP,numeric__Front_Camera_MP,numeric__Processor_Speed_GHz,numeric__Cores,numeric__Has_3G,numeric__Has_4G,numeric__Has_5G,numeric__Has_VoLTE,numeric__Has_WiFi,numeric__Has_NFC,numeric__External_Memory_Supported,numeric__Android_Version,numeric__FM_Radio,numeric__Resolution_Megapixels,numeric__Total_Camera_MP,numeric__Battery_per_Screen_Inch,numeric__Storage_per_RAM_GB,numeric__Resolution_Aspect_Ratio,Price_Category_Encoded
8.0,256.0,5000.0,45.0,6.74,1080.0,2340.0,120.0,50.0,12.0,2.7,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.5272,62.0,741.8397626112759,32.0,0.46153846153846156,2
6.0,128.0,6000.0,45.0,6.67,720.0,1604.0,120.0,32.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.15488,40.0,899.5502248875563,21.333333333333332,0.4488778054862843,0
6.0,128.0,5000.0,25.0,6.7,1080.0,2340.0,120.0,50.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,2.5272,63.0,746.2686567164179,21.333333333333332,0.46153846153846156,1
2.0,16.0,2000.0,45.0,2.4,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0768,16.3,833.3333333333334,8.0,0.75,0
4.0,128.0,5000.0,18.0,6.67,720.0,1612.0,120.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,1.16064,58.0,749.6251874062968,32.0,0.4466501240694789,0
16.0,512.0,5030.0,45.0,7.76,1920.0,2713.0,120.0,48.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,5.20896,64.0,648.1958762886599,32.0,0.7077036490969406,2
12.0,256.0,6000.0,80.0,6.72,1080.0,2392.0,120.0,50.0,16.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.58336,66.0,892.8571428571429,21.333333333333332,0.451505016722408,1
6.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,64.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,80.0,749.6251874062968,21.333333333333332,0.45,0
8.0,128.0,7300.0,44.0,6.68,720.0,1608.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,1.15776,82.0,1092.8143712574852,16.0,0.44776119402985076,1
8.0,256.0,6500.0,45.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.60496,66.0,970.1492537313433,32.0,0.44776119402985076,1
12.0,512.0,10100.0,33.0,6.72,1080.0,2400.0,120.0,100.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,2.592,132.0,1502.9761904761906,42.666666666666664,0.45,1
12.0,512.0,6000.0,80.0,6.83,1272.0,2800.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,3.5616,82.0,878.4773060029282,42.666666666666664,0.4542857142857143,2
6.0,128.0,5500.0,25.0,6.74,1080.0,2340.0,120.0,50.0,13.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,2.5272,63.0,816.0237388724036,21.333333333333332,0.46153846153846156,1
8.0,256.0,2500.0,45.0,2.4,240.0,320.0,120.0,50.0,16.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0768,66.0,1041.6666666666667,32.0,0.75,0
12.0,256.0,5000.0,45.0,6.7,1080.0,2340.0,120.0,50.0,12.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.5272,62.0,746.2686567164179,21.333333333333332,0.46153846153846156,2
8.0,256.0,4005.0,45.0,6.1,1170.0,2532.0,120.0,48.0,12.0,4.04,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,2.96244,60.0,656.5573770491803,32.0,0.46208530805687204,2
8.0,256.0,6000.0,100.0,6.82,1080.0,2400.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,2.592,100.0,879.7653958944281,32.0,0.45,2
16.0,1.0,5000.0,45.0,6.9,1440.0,3120.0,120.0,200.0,12.0,4.47,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,4.4928,212.0,724.6376811594203,0.0625,0.46153846153846156,2
12.0,512.0,4000.0,25.0,6.2,1080.0,2340.0,120.0,50.0,12.0,4.47,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.5272,62.0,645.1612903225806,42.666666666666664,0.46153846153846156,2
12.0,256.0,6880.0,100.0,6.74,1220.0,2712.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,3.30864,82.0,1020.7715133531157,21.333333333333332,0.4498525073746313,2
12.0,256.0,5100.0,70.0,6.67,1260.0,2800.0,120.0,50.0,50.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.528,100.0,764.6176911544228,21.333333333333332,0.45,2
6.0,128.0,5500.0,33.0,6.74,720.0,1600.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,1.152,66.0,816.0237388724036,21.333333333333332,0.45,0
3.0,64.0,5000.0,10.0,6.7,720.0,1600.0,90.0,13.0,8.0,2.2,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,21.0,746.2686567164179,21.333333333333332,0.45,0
8.0,128.0,6000.0,45.0,6.67,720.0,1604.0,120.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.15488,58.0,899.5502248875563,16.0,0.4488778054862843,0
16.0,512.0,5800.0,90.0,6.67,1260.0,2800.0,120.0,50.0,32.0,3.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.528,82.0,869.5652173913044,32.0,0.45,2
6.0,128.0,5500.0,65.0,6.67,1080.0,2460.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.6568,66.0,824.5877061469265,21.333333333333332,0.43902439024390244,1
8.0,256.0,5300.0,67.0,6.78,1084.0,2412.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,2.614608,100.0,781.7109144542773,32.0,0.4494195688225539,1
16.0,512.0,5800.0,120.0,6.78,1264.0,2780.0,120.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.51392,66.0,855.457227138643,32.0,0.4546762589928058,2
12.0,256.0,7000.0,100.0,6.3,1200.0,2670.0,144.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.204,100.0,1111.111111111111,21.333333333333332,0.449438202247191,2
12.0,256.0,6000.0,120.0,6.67,1256.0,2760.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.46656,100.0,899.5502248875563,21.333333333333332,0.45507246376811594,2
8.0,128.0,6500.0,45.0,6.67,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,2.592,82.0,974.512743628186,16.0,0.45,1
8.0,128.0,6000.0,44.0,6.78,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.60064,58.0,884.9557522123894,16.0,0.4485049833887043,1
4.0,128.0,6000.0,25.0,6.5,1080.0,2340.0,90.0,50.0,13.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.5272,63.0,923.0769230769231,32.0,0.46153846153846156,0
12.0,256.0,5500.0,67.0,6.82,1080.0,2400.0,144.0,50.0,50.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.592,100.0,806.4516129032257,21.333333333333332,0.45,2
8.0,256.0,5000.0,18.0,6.67,720.0,1600.0,120.0,108.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.152,116.0,749.6251874062968,32.0,0.45,0
8.0,512.0,4685.0,45.0,6.9,1320.0,2868.0,120.0,48.0,12.0,4.05,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,3.78576,60.0,678.9855072463768,64.0,0.4602510460251046,2
8.0,256.0,4674.0,45.0,6.7,1290.0,2796.0,120.0,48.0,12.0,4.04,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,3.60684,60.0,697.6119402985074,32.0,0.4613733905579399,2
8.0,128.0,5000.0,18.0,6.7,720.0,1600.0,120.0,48.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.152,56.0,746.2686567164179,16.0,0.45,0
6.0,128.0,5000.0,45.0,6.6,720.0,1600.0,120.0,50.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.152,66.0,757.5757575757576,21.333333333333332,0.45,0
12.0,256.0,5500.0,44.0,6.77,1080.0,2392.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.58336,66.0,812.4076809453471,21.333333333333332,0.451505016722408,1
8.0,256.0,5500.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,3.528,100.0,811.2094395280236,32.0,0.45,2
12.0,256.0,6415.0,80.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.51392,66.0,946.165191740413,21.333333333333332,0.4546762589928058,1
12.0,256.0,5000.0,50.0,6.7,1084.0,2412.0,120.0,50.0,50.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,2.614608,100.0,746.2686567164179,21.333333333333332,0.4494195688225539,2
12.0,512.0,5200.0,80.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60496,82.0,776.1194029850747,42.666666666666664,0.44776119402985076,1
12.0,256.0,5850.0,100.0,6.8,1280.0,2800.0,120.0,200.0,50.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.584,250.0,860.2941176470589,21.333333333333332,0.45714285714285713,2
8.0,256.0,2000.0,45.0,2.4,240.0,320.0,120.0,0.3,16.0,2.5,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0768,16.3,833.3333333333334,32.0,0.75,0
4.0,64.0,5000.0,15.0,6.56,720.0,1612.0,90.0,13.0,5.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.16064,18.0,762.1951219512196,16.0,0.4466501240694789,0
6.0,128.0,5000.0,15.0,6.56,720.0,1612.0,90.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.16064,58.0,762.1951219512196,21.333333333333332,0.4466501240694789,0
12.0,1.0,4400.0,25.0,7.6,1856.0,2160.0,120.0,50.0,16.0,3.39,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,4.00896,66.0,578.9473684210527,0.08333333333333333,0.8592592592592593,2
12.0,256.0,5500.0,120.0,6.78,1264.0,2780.0,120.0,50.0,32.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.51392,82.0,811.2094395280236,21.333333333333332,0.4546762589928058,1
8.0,256.0,5500.0,120.0,6.78,1264.0,2780.0,120.0,50.0,32.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.51392,82.0,811.2094395280236,32.0,0.4546762589928058,1
8.0,128.0,6000.0,44.0,6.72,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60064,58.0,892.8571428571429,16.0,0.4485049833887043,1
8.0,128.0,5000.0,45.0,6.7,1080.0,2400.0,120.0,50.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.592,66.0,746.2686567164179,16.0,0.45,1
12.0,256.0,5000.0,100.0,6.8,1260.0,2800.0,120.0,64.0,50.0,3.25,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,3.528,114.0,735.2941176470589,21.333333333333332,0.45,2
3.0,64.0,5000.0,10.0,6.71,720.0,1650.0,90.0,8.0,5.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.188,13.0,745.156482861401,21.333333333333332,0.43636363636363634,0
8.0,256.0,5000.0,45.0,6.7,1084.0,2412.0,120.0,50.0,32.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,2.614608,82.0,746.2686567164179,32.0,0.4494195688225539,1
8.0,128.0,5500.0,44.0,6.78,1080.0,2400.0,120.0,50.0,50.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.592,100.0,811.2094395280236,16.0,0.45,1
8.0,256.0,28000.0,33.0,6.78,1080.0,2460.0,120.0,60.0,16.0,2.2,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,2.6568,76.0,4129.793510324484,32.0,0.43902439024390244,1
8.0,256.0,6000.0,70.0,6.78,1080.0,2436.0,120.0,108.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,2.63088,140.0,884.9557522123894,32.0,0.4433497536945813,1
8.0,256.0,5500.0,100.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.60496,66.0,820.8955223880597,32.0,0.44776119402985076,1
8.0,256.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.60496,82.0,746.2686567164179,32.0,0.44776119402985076,1
12.0,512.0,5600.0,80.0,6.8,1280.0,2800.0,120.0,180.0,50.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.584,230.0,823.5294117647059,42.666666666666664,0.45714285714285713,2
8.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,64.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.592,96.0,749.6251874062968,16.0,0.45,1
8.0,256.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,108.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,0.0,2.592,124.0,749.6251874062968,32.0,0.45,1
8.0,128.0,4500.0,25.0,6.4,1080.0,2340.0,120.0,50.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.5272,60.0,703.125,16.0,0.46153846153846156,2
8.0,256.0,6000.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.528,100.0,884.9557522123894,32.0,0.45,1
16.0,512.0,7050.0,120.0,6.85,1216.0,2688.0,144.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.268608,66.0,1029.197080291971,32.0,0.4523809523809524,2
12.0,256.0,5050.0,30.0,6.7,1344.0,2992.0,120.0,50.0,10.5,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,4.021248,60.5,753.7313432835821,21.333333333333332,0.44919786096256686,2
8.0,256.0,5800.0,35.0,6.78,1220.0,2652.0,120.0,108.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,3.23544,124.0,855.457227138643,32.0,0.46003016591251883,1
8.0,256.0,4600.0,66.0,6.78,1080.0,2400.0,120.0,64.0,16.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,2.592,80.0,678.4660766961651,32.0,0.45,1
6.0,256.0,4383.0,45.0,6.7,1290.0,2796.0,120.0,48.0,12.0,3.46,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,0.0,3.60684,60.0,654.1791044776119,42.666666666666664,0.4613733905579399,2
8.0,128.0,5000.0,68.0,6.55,1080.0,2400.0,144.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.592,82.0,763.3587786259542,16.0,0.45,1
4.0,64.0,5000.0,18.0,6.71,720.0,1650.0,90.0,8.0,5.0,2.2,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.188,13.0,745.156482861401,16.0,0.43636363636363634,0
12.0,256.0,4700.0,45.0,6.7,1080.0,2412.0,120.0,50.0,32.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,2.60496,82.0,701.4925373134328,21.333333333333332,0.44776119402985076,2
512.0,4.0,1000.0,45.0,1.77,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0768,16.3,564.9717514124294,0.0078125,0.75,0
512.0,4.0,1000.0,45.0,1.77,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0768,16.3,564.9717514124294,0.0078125,0.75,0
12.0,256.0,4800.0,200.0,6.78,1440.0,3412.0,165.0,200.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,4.91328,232.0,707.9646017699115,21.333333333333332,0.4220398593200469,2
8.0,256.0,5000.0,150.0,6.73,1800.0,3440.0,144.0,108.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,6.192,140.0,742.9420505200594,32.0,0.5232558139534884,2
8.0,256.0,5160.0,120.0,6.78,1260.0,2800.0,144.0,50.0,16.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,3.528,66.0,761.0619469026549,32.0,0.45,2
6.0,128.0,5000.0,18.0,6.58,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.60064,58.0,759.8784194528876,21.333333333333332,0.4485049833887043,0
8.0,128.0,5000.0,33.0,6.72,1080.0,2400.0,90.0,64.0,8.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,2.592,72.0,744.047619047619,16.0,0.45,0
12.0,256.0,5000.0,120.0,6.78,1260.0,2800.0,144.0,64.0,16.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.528,80.0,737.4631268436578,21.333333333333332,0.45,2
16.0,256.0,5000.0,100.0,6.74,1240.0,2772.0,120.0,50.0,16.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,3.43728,66.0,741.8397626112759,16.0,0.44733044733044736,2
8.0,128.0,4800.0,67.0,6.7,1080.0,2412.0,120.0,108.0,32.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,2.60496,140.0,716.4179104477612,16.0,0.44776119402985076,2
4.0,64.0,5000.0,25.0,6.7,1080.0,2400.0,90.0,50.0,13.0,2.4,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,2.592,63.0,746.2686567164179,16.0,0.45,0
8.0,128.0,5000.0,33.0,6.78,2400.0,1200.0,120.0,50.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,0.0,2.88,66.0,737.4631268436578,16.0,2.0,0
8.0,256.0,4600.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,3.1,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,3.528,100.0,678.4660766961651,32.0,0.45,2
8.0,256.0,1450.0,45.0,2.8,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0768,16.3,517.8571428571429,32.0,0.75,0
6.0,128.0,4325.0,45.0,6.7,1284.0,2778.0,120.0,12.0,12.0,3.22,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,3.566952,24.0,645.5223880597015,21.333333333333332,0.46220302375809935,2
8.0,256.0,5100.0,67.0,6.67,1220.0,2712.0,120.0,64.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,3.30864,80.0,764.6176911544228,32.0,0.4498525073746313,1
8.0,256.0,4400.0,68.0,6.55,1080.0,2400.0,144.0,50.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.592,82.0,671.7557251908397,32.0,0.45,1
8.0,128.0,4600.0,66.0,6.78,1080.0,2400.0,120.0,64.0,16.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,2.592,80.0,678.4660766961651,16.0,0.45,1
8.0,128.0,5000.0,25.0,6.4,1080.0,2340.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.5272,82.0,781.25,16.0,0.46153846153846156,1
8.0,128.0,5000.0,25.0,6.7,1080.0,2400.0,120.0,108.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,2.592,140.0,746.2686567164179,16.0,0.45,1
6.0,128.0,4700.0,66.0,6.44,1080.0,2404.0,90.0,64.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,2.59632,80.0,729.8136645962733,21.333333333333332,0.4492512479201331,1
8.0,128.0,4500.0,44.0,6.44,1080.0,2408.0,90.0,64.0,50.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,2.60064,114.0,698.7577639751553,16.0,0.4485049833887043,1
4.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,48.0,13.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,2.592,61.0,749.6251874062968,32.0,0.45,0
8.0,128.0,5000.0,80.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.85,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,2.60496,66.0,746.2686567164179,16.0,0.44776119402985076,1
12.0,256.0,5000.0,80.0,6.7,1440.0,3216.0,120.0,50.0,32.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,4.63104,82.0,746.2686567164179,21.333333333333332,0.44776119402985076,2
6.0,128.0,5000.0,45.0,6.5,720.0,1600.0,120.0,13.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,1.152,21.0,769.2307692307693,21.333333333333332,0.45,1
12.0,512.0,4500.0,30.0,6.5,1644.0,3840.0,120.0,12.0,8.0,2.84,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,6.31296,20.0,692.3076923076923,42.666666666666664,0.428125,2
12.0,256.0,4700.0,80.0,6.78,1440.0,3200.0,120.0,50.0,32.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,4.608,82.0,693.2153392330383,21.333333333333332,0.45,2
4.0,512.0,3240.0,45.0,6.1,1170.0,2532.0,120.0,12.0,12.0,3.22,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,2.96244,24.0,531.1475409836066,128.0,0.46208530805687204,2
8.0,128.0,4000.0,30.0,6.7,1080.0,2460.0,144.0,108.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,2.6568,140.0,597.0149253731344,16.0,0.43902439024390244,1
4.0,32.0,5000.0,18.0,6.5,720.0,1600.0,90.0,13.0,5.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,1.152,18.0,769.2307692307693,8.0,0.45,0
8.0,128.0,4800.0,25.0,6.7,1080.0,2400.0,120.0,64.0,10.0,2.9,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,2.592,74.0,716.4179104477612,16.0,0.45,2
1.0,16.0,4000.0,45.0,6.5,1600.0,720.0,120.0,8.0,8.0,1.3,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,1.152,16.0,615.3846153846154,16.0,2.2222222222222223,0
8.0,128.0,4500.0,65.0,6.55,1080.0,2400.0,120.0,64.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,2.592,96.0,687.0229007633588,16.0,0.45,0
4.0,64.0,5000.0,45.0,6.6,720.0,1600.0,120.0,13.0,8.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,1.152,21.0,757.5757575757576,16.0,0.45,0
8.0,128.0,4500.0,65.0,6.55,1080.0,2400.0,120.0,48.0,16.0,2.84,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,2.592,64.0,687.0229007633588,16.0,0.45,1
6.0,64.0,4500.0,27.0,6.67,1080.0,2400.0,120.0,64.0,16.0,2.2,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.592,80.0,674.6626686656672,10.666666666666666,0.45,0
2.0,64.0,2800.0,45.0,5.0,720.0,1280.0,120.0,5.0,2.0,1.4,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.1,0.0,0.9216,7.0,560.0,32.0,0.5625,0
8.0,128.0,3000.0,45.0,4.0,540.0,1168.0,120.0,21.0,5.0,2.5,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,0.63072,26.0,750.0,16.0,0.4623287671232877,0
12.0,512.0,7000.0,120.0,6.8,1280.0,2800.0,120.0,50.0,32.0,3.25,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.584,82.0,1029.4117647058824,42.666666666666664,0.45714285714285713,2
6.0,128.0,5000.0,33.0,6.8,1080.0,2400.0,120.0,64.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,77.0,735.2941176470589,21.333333333333332,0.45,0
8.0,256.0,1100.0,45.0,1.8,1080.0,2400.0,120.0,0.3,16.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,2.592,16.3,611.1111111111111,32.0,0.45,0
